,Transformation parameter epsilon,RMS myeloma PLM,Parameter A,Parameter gamma,Inverse parameter A,Inverse parameter gamma
212,0.5889667426000337,0.6283515858533362,3.2130866793026426e-08,4.215422531904394,3.84737324631063e-07,4.215422531904394
213,0.591744887612298,0.6283880450857625,3.189656247550861e-08,4.214516788889084,3.862238053998485e-07,4.214516788889084
214,0.5945230326245623,0.628424770936339,3.1663887409539734e-08,4.213612602648422,3.877134655282042e-07,4.213612602648422
215,0.5973011776368267,0.6284618011992104,3.143281098771471e-08,4.212710099451008,3.892060857328898e-07,4.212710099451008
216,0.6000793226490909,0.6284991131734511,3.12033245381402e-08,4.211809266815314,3.907016779605041e-07,4.211809266815314
217,0.6028574676613553,0.6285367005499717,3.0975427572619873e-08,4.210910037588049,3.922003448479059e-07,4.210910037588049
218,0.6056356126736195,0.6285745654477615,3.074909942742377e-08,4.210012477834069,3.9370196666930026e-07,4.210012477834069
219,0.6084137576858839,0.6286127093148053,3.052433488084514e-08,4.2091165520397,3.9520659298875016e-07,4.2091165520397
220,0.6111919026981482,0.6286511314734433,3.030111313455957e-08,4.208222329728623,3.96714096635103e-07,4.208222329728623
221,0.6139700477104125,0.6286898184451089,3.007943828333417e-08,4.207329713583839,3.9822463268451607e-07,4.207329713583839
222,0.6167481927226768,0.6287287969652245,2.985926974736985e-08,4.206438909345923,3.9973783953156315e-07,4.206438909345923
223,0.6195263377349411,0.6287680309617807,2.964062714416244e-08,4.205549714982435,4.012540516644179e-07,4.205549714982435
224,0.6223044827472054,0.6288075353086681,2.9423487311101716e-08,4.204662219432275,4.0277310605552607e-07,4.204662219432275
225,0.6250826277594698,0.6288473051149495,2.9207842434225185e-08,4.203776407546929,4.0429501760914784e-07,4.203776407546929
226,0.627860772771734,0.6288873307762404,2.8993679996695313e-08,4.202892297641694,4.058197440988346e-07,4.202892297641694
227,0.6306389177839984,0.6289276299838372,2.8780985292476847e-08,4.202009923689101,4.0734721382854027e-07,4.202009923689101
228,0.6334170627962626,0.6289681877432763,2.856975448129108e-08,4.201129244435435,4.088774872761668e-07,4.201129244435435
229,0.636195207808527,0.6290089929427117,2.8359973450660626e-08,4.200250291708223,4.104104976875876e-07,4.200250291708223
230,0.6389733528207913,0.6290500627551419,2.8151634631206493e-08,4.199373050425855,4.119462580766694e-07,4.199373050425855
231,0.6417514978330556,0.6290913855141809,2.794472243389764e-08,4.198497564934528,4.134846786898213e-07,4.198497564934528
232,0.6445296428453199,0.6291329693333726,2.7739218804284023e-08,4.197623898816986,4.15025633356977e-07,4.197623898816986
233,0.6473077878575842,0.629174782670731,2.75351484710232e-08,4.196751802685822,4.165695524604971e-07,4.196751802685822
234,0.6500859328698485,0.6292168543669607,2.7332466432168957e-08,4.195881538028024,4.181159582177087e-07,4.195881538028024
235,0.6528640778821129,0.6292591603296441,2.7131176309527398e-08,4.19501301113099,4.196650047176542e-07,4.19501301113099
236,0.6556422228943771,0.6293017291966096,2.693126430318353e-08,4.194146256110487,4.2121661570837134e-07,4.194146256110487
237,0.6584203679066415,0.6293445275811913,2.673272310479297e-08,4.193281260986967,4.227708007655273e-07,4.193281260986967
238,0.6611985129189057,0.6293875700264274,2.653554001097311e-08,4.192418053694953,4.2432749442590093e-07,4.192418053694953
239,0.6639766579311701,0.629423292613344,2.6399282222299344e-08,4.191098525738151,4.2672015062346253e-07,4.191098525738151
240,0.6667548029434344,0.6294743666201635,2.6145214720634064e-08,4.190696988192184,4.2744837670881773e-07,4.190696988192184
241,0.6695329479556987,0.6295181125435568,2.595206047872139e-08,4.189839087091357,4.290126148659117e-07,4.189839087091357
242,0.672311092967963,0.6295620815963207,2.576022627624126e-08,4.188982997213318,4.305792617542869e-07,4.188982997213318
243,0.6750892379802274,0.6296062964037327,2.5569702294060455e-08,4.18812872772145,4.3214828333727267e-07,4.18812872772145
244,0.6778673829924916,0.629650723421852,2.5380482871107478e-08,4.187276256983708,4.337197056533196e-07,4.187276256983708
245,0.680645528004756,0.6296953261138968,2.5192564938111713e-08,4.186425541586379,4.3529359395158147e-07,4.186425541586379
246,0.6834236730170202,0.6297401098651536,2.5005942946827263e-08,4.18557655705169,4.3686997850766067e-07,4.18557655705169
247,0.6862018180292846,0.62978508403971,2.4820569340954772e-08,4.184729620461688,4.3844825129272905e-07,4.184729620461688
248,0.6889799630415488,0.6298302340599189,2.463647392442045e-08,4.183884425163808,4.400289680963444e-07,4.183884425163808
249,0.6917581080538132,0.6298755508046303,2.4453641006963322e-08,4.18304103143156,4.416120011402371e-07,4.18304103143156
250,0.6945362530660775,0.6299210440671601,2.427205738614496e-08,4.18219948046721,4.4319725580403877e-07,4.18219948046721
251,0.6973143980783418,0.6299666981520793,2.409172145625263e-08,4.181359718846847,4.4478481745825255e-07,4.181359718846847
252,0.7000925430906061,0.6300125159046238,2.3912615830574035e-08,4.180521824387085,4.463745216001071e-07,4.180521824387085
253,0.7028706881028705,0.630058458128068,2.3734801451185132e-08,4.179685214662408,4.479674661683355e-07,4.179685214662408
254,0.7056488331151347,0.630104656374269,2.3558077942720823e-08,4.178851517461216,4.4956051451484613e-07,4.178851517461216
255,0.7084269781273991,0.6301509744687247,2.3382619438943302e-08,4.178019194756015,4.5115659659242947e-07,4.178019194756015
256,0.7112051231396633,0.6301974630153274,2.3208352802644713e-08,4.177188800800758,4.527546303702406e-07,4.177188800800758
257,0.7139832681519276,0.6302401731683607,2.3088082608908323e-08,4.175900640416209,4.552468351773772e-07,4.175900640416209
258,0.716761413164192,0.630290894852833,2.2863407293143685e-08,4.175533429816831,4.5595719731584743e-07,4.175533429816831
259,0.7195395581764562,0.6303378469450772,2.269270025221825e-08,4.1747085642495305,4.5756147799304744e-07,4.1747085642495305
260,0.7223177031887206,0.630384934599881,2.2523169830095233e-08,4.173885494663704,4.5916789774301994e-07,4.173885494663704
261,0.7250958482009848,0.6304321868336055,2.235478999861042e-08,4.173064384788334,4.607761155172477e-07,4.173064384788334
