,Transformation parameter epsilon,RMS myeloma IM-III,Parameter A,Parameter tau,Parameter C,Parameter alpha,Inverse parameter A,Inverse parameter gamma,Inverse parameter C,Inverse parameter alpha
132,0.2721687286021915,0.2721687286021915,0.2619411032368258,27.307370393503586,0.9936169741564962,0.12695540283017928,0.2619411032368258,27.307370393503586,0.9943192933822749,0.12695540283017928
133,0.27127905858752904,0.27127905858752904,0.2605320139533409,27.270569202135878,0.9936461266557666,0.1269750544692693,0.2605320139533409,27.270569202135878,0.9943504465050245,0.1269750544692693
134,0.2702943347457777,0.2702943347457777,0.25886118651969797,27.22608546553693,0.9936817146943389,0.12699619360462694,0.25886118651969797,27.22608546553693,0.9943873552296567,0.12699619360462694
135,0.26943419489918696,0.26943419489918696,0.25761259609084225,27.193385486449724,0.99370708281837,0.12701478169751637,0.25761259609084225,27.193385486449724,0.9944150084443674,0.12701478169751637
136,0.26847888705529005,0.26847888705529005,0.2561303658759291,27.15382277437665,0.9937382022230185,0.1270348730083523,0.2561303658759291,27.15382277437665,0.9944478059642802,0.1270348730083523
137,0.26650444828775993,0.26650444828775993,0.25309542005451136,27.071905552663516,0.9938023530924419,0.12707545401340825,0.25309542005451136,27.071905552663516,0.9945149839735852,0.12707545401340825
138,0.26543519639712904,0.26543519639712904,0.25143635961366345,27.0264764942368,0.9938379841261068,0.12709686109557844,0.25143635961366345,27.0264764942368,0.9945517072274376,0.12709686109557844
139,0.26445509594496214,0.26445509594496214,0.2500293659285338,26.988074225433305,0.9938675207071948,0.1271164021440697,0.2500293659285338,26.988074225433305,0.9945828979814016,0.1271164021440697
140,0.2633876626829175,0.2633876626829175,0.24843212347514487,26.943845772939614,0.9939017750531013,0.12713727093478056,0.24843212347514487,26.943845772939614,0.9946182812207378,0.12713727093478056
141,0.26221125129520667,0.26221125129520667,0.2465209288545685,26.889862094704938,0.9939437971681258,0.1271598008914658,0.2465209288545685,26.889862094704938,0.9946605545683923,0.1271598008914658
142,0.26120548844987707,0.26120548844987707,0.24524816121535095,26.854847658219192,0.9939702256230831,0.1271791350373606,0.24524816121535095,26.854847658219192,0.9946888552114356,0.1271791350373606
143,0.2600445189581593,0.2600445189581593,0.24350418236761756,26.805269869582386,0.994008285295297,0.12720093104764077,0.24350418236761756,26.805269869582386,0.9947274897160325,0.12720093104764077
144,0.24311585833053342,0.24311585833053342,0.1930204899903487,25.0864279998048,0.9952449293670497,0.12750875254902005,0.1930204899903487,25.0864279998048,0.995832476044648,0.12750875254902005
145,0.18920307015831234,0.18920307015831234,0.027312929512456178,10.229562827097695,0.999325723292152,0.1285562965771185,0.027312929512456178,10.229562827097695,0.9994163494404494,0.1285562965771185
146,0.1907802511517107,0.1907802511517107,0.03449997019959639,12.027750772655173,0.9991477020110302,0.12851428483825372,0.03449997019959639,12.027750772655173,0.9992625155669661,0.12851428483825372
147,0.1796989720039943,0.1796989720039943,0.0033348753963593127,-6.027512267514888,0.9999175287596099,0.1287356249878956,0.0033348753963593127,-6.027512267514888,0.9999288822929288,0.1287356249878956
148,0.17960641318556783,0.17960641318556783,0.005308521430227201,-2.4199288878974046,0.9998686234082758,0.12872946901853718,0.005308521430227201,-2.4199288878974046,0.9998867989066684,0.12872946901853718
149,0.1934126097505155,0.1934126097505155,0.048810520746080444,14.69904747827447,0.9987915506493351,0.12844464111280018,0.048810520746080444,14.69904747827447,0.9989561485692486,0.12844464111280018
