,Transformation parameter epsilon,RMS colon IM-III,Parameter A,Parameter tau,Parameter C,Parameter alpha,Inverse parameter A,Inverse parameter gamma,Inverse parameter C,Inverse parameter alpha
34,0.0007244884086947066,0.5094303939543271,9.324928194367349,33.48449347597159,0.9792820880835749,0.09651876583958646,9.324928194367349,33.48449347597159,0.9810531417191029,0.09651876583958646
35,0.0007421588576872603,0.50963373496465,9.333009968726179,33.49040695573169,0.9792219858573286,0.09650712362361397,9.333009968726179,33.49040695573169,0.9810363451997859,0.09650712362361397
36,0.0007598293066798142,0.5098423552959503,9.341039158737997,33.49627557444627,0.979161889782468,0.09649556633398679,9.341039158737997,33.49627557444627,0.9810195586372754,0.09649556633398679
37,0.000777499755672368,0.5100570473952942,9.349085031519945,33.502153335454416,0.9791016607656952,0.09648401638457738,9.349085031519945,33.502153335454416,0.9810026462819884,0.09648401638457738
38,0.0008128406536574756,0.5105044155895041,9.365177243607912,33.51389691062916,0.9789809033392259,0.09646099183687921,9.365177243607912,33.51389691062916,0.9809685412767836,0.09646099183687921
39,0.0008305111026500295,0.5107374001840804,9.373232785915526,33.51976962443524,0.978920356671094,0.09644950527236909,9.373232785915526,33.51976962443524,0.9809513308046968,0.09644950527236909
40,0.0008481815516425833,0.5109764146446708,9.381269543117298,33.52562381481029,0.9788597486154317,0.0964380653106362,9.381269543117298,33.52562381481029,0.9809340645721237,0.0964380653106362
41,0.0008658520006351371,0.5112222231660264,9.389343551901831,33.53150261366133,0.9787989646776146,0.09642660870468023,9.389343551901831,33.53150261366133,0.9809166310301493,0.09642660870468023
42,0.000883522449627691,0.5114740050815134,9.39736805020517,33.537338967585455,0.9787381829338928,0.09641523128943427,9.39736805020517,33.537338967585455,0.9808992035699893,0.09641523128943427
43,0.0009011928986202447,0.5117329868162123,9.405437853679187,33.543206452290825,0.9786772078510741,0.09640383013855051,9.405437853679187,33.543206452290825,0.9808815922380351,0.09640383013855051
44,0.0009188633476127986,0.5119986061444781,9.41349474600821,33.54905940532344,0.9786161602175223,0.09639246564743108,9.41349474600821,33.54905940532344,0.9808639141246338,0.09639246564743108
45,0.0009365337966053523,0.5122710586879737,9.421548460704685,33.55490596671482,0.9785550190174647,0.0963811305323081,9.421548460704685,33.55490596671482,0.9808461492898835,0.0963811305323081
46,0.0009542042455979062,0.5125505859711752,9.429609329008557,33.56075386619548,0.9784937627287518,0.09636981254632081,9.429609329008557,33.56075386619548,0.9808282767656118,0.09636981254632081
